CID,SMILES,pred_lum,pred_PLQY
58831127,CC(C)(c1cc(N(c2ccccc2)C(C)(C)C)cc(-c2[c-]cc(F)cc2F)n1)c1cc(N(c2ccccc2)C(C)(C)C)cc(-c2ccc(F)cc2F)n1,566,61.0
58161884,CC(C)c1cc(-c2[c-]cc(F)cc2F)nc(C(C)(C)c2cc(C(C)C)n(-c3cccc(C#N)c3)n2)c1,564,61.0
4999454,O=C(O)c1cc(-c2[c-]cc(F)cc2F)nc2ccc(S(=O)(=O)N3CCOCC3)cc12,585,61.0
81872062,Nc1ccc(-c2[c-]cc(F)cc2F)nc1,535,61.0
168098354,C[C@]1(C(=N)O)COc2c1cc([C@@](O)(CN=C(O)c1cc(Cl)c3nn(C4CC4)cc3c1)C1(F)CC1)nc2-c1[c-]c(Cl)c(F)cc1F,577,61.0
57703389,CC(C)(c1cccc(-c2[c-]cc(F)cc2F)n1)c1cccc(-n2ccc(C#N)n2)n1,540,61.0
170381211,COc1cc(C(O)=NC[C@](O)(c2cc(C(C)(C)O)c(F)c(-c3[c-]cc(F)c(Cl)c3F)n2)C2CC2)cc2cn(C3CC3)nc12,591,61.0
169674874,C[C@]1(C(=N)O)COc2c1cc(C(O)(CN=C(O)c1cc(Cl)c3nn(C4CC4)cc3c1)C1(F)CC1)nc2-c1[c-]c(Cl)c(F)cc1F,577,61.0
57806580,CC(C)(c1cccc(-c2cccc(-c3[c-]cc(F)cc3F)n2)n1)c1ccc(F)cc1F,528,61.0
169675052,CCOc1c(CC(=N)O)cc([C@@](O)(CN=C(O)c2cc(OC)c3nn(C4CC4)cc3c2)C(F)(F)F)nc1-c1[c-]cc(F)c(Cl)c1F,572,60.9
170387608,CC(C)(N=C(O)OCc1ccccc1)c1cc(Cl)nc(-c2[c-]cc(F)cc2F)c1,557,60.9
136475681,ON=Cc1ccnc(-c2[c-]cc(F)cc2F)c1,517,60.9
164910740,COc1cc(C(O)=NC[C@](O)(c2cc3c(c(-c4[c-]cc(F)c(Cl)c4F)n2)OC[C@]3(C)C(=N)O)C2(F)CC2)cc2cc(Br)cnc12,575,60.9
145482125,COc1cc(-c2[c-]cc(F)cc2F)nc(C(C)(C)c2cc(C)cc(-c3ccc(F)cc3F)n2)c1,579,60.9
141619138,C[C@H](OC(O)=NC(C)(C)C)C(O)=Nc1c(F)c[c-]c(-c2ncccc2N)c1F,544,60.9
142713589,COc1ccnc(-c2[c-]cc(F)c(CI)c2F)c1,551,60.9
20759580,COc1ccnc(-c2[c-]cc(F)cc2F)c1,546,60.8
81869562,Nc1cccnc1-c1[c-]cc(F)c(F)c1F,543,60.8
166046568,Cc1cc(-c2[c-]cc(F)cc2F)ncc1-c1ccc(F)cc1-c1cc(-c2cccc(F)c2)cc(-c2cc(F)ccc2-c2cnc(-c3ccccc3)cc2-c2ccc(-c3ccccc3)cc2)c1,541,60.8
22677469,Nc1c(F)c(-c2[c-]cc(F)c(F)c2F)nc(C(=O)O)c1Cl,556,60.8
168822115,Cc1cc(c2[c-]cc(F)c(F)c2F)ncc1-c1ccccn1,527,60.8
169674421,COc1cc(C(O)=NCC(O)(c2cc3c(c(-c4[c-]cc(F)cc4F)n2)OC[C@]3(C)C(=N)O)C(F)(F)F)cc2cn(C3CC3)nc12,570,60.8
168089826,COc1cc(C(O)=NC[C@@](O)(c2cc3c(c(-c4[c-]cc(F)cc4F)n2)OC[C@]3(C)C(=N)O)C(F)(F)F)cc2cn(C3CC3)nc12,570,60.8
169676081,COc1cc(C(O)=NC[C@](O)(c2cc(C)c(OCC(F)F)c(-c3[c-]cc(F)c(F)c3F)n2)C(F)(F)F)cc2cn(C3CC3)nc12,586,60.8
170378261,COc1cc(C(O)=NC[C@](O)(c2ccc(F)c(-c3[c-]c(F)c(F)cc3F)n2)C2CC2)cc2cn(C3CC3)nc12,569,60.8
68161071,Nc1ccc(-c2[c-]cc(F)cc2F)nc1C(=O)O,533,60.8
169674576,COc1cc(C(O)=NC[C@](O)(c2cc3c(c(-c4[c-]cc(F)cc4F)n2)OC[C@]3(C)C(=N)O)C(F)(F)F)cc2cn(C3CC3)nc12,570,60.8
167438721,CCN(CC)CCN1CCc2[nH]c(/C=C3\C(O)=Nc4cnc(-c5[c-]cc(F)cc5F)cc43)c(C)c2C1=O,564,60.7
153292783,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4[c-]cc(F)cc4F)c(Cl)cc23)C[C@H]1C,585,60.7
137495563,Cc1cc2c(cn1)CN(C(O)=Nc1nc(-c3[c-]cc(F)cc3F)ccc1N)C2,545,60.7
59729607,COc1ccnc(-c2[c-]cc(F)c(C(F)(F)F)c2F)c1,547,60.7
166977850,C=CC1=C(N=C(C)CCC)CN(C(O)=Nc2nc(-c3[c-]cc(F)cc3F)ccc2N)C1,598,60.7
58161942,[C-]#[N+]c1c(F)c[c-]c(-c2cc(CC(C)(C)C)ccn2)c1F,517,60.7
58004282,[C-]#[N+]c1c(F)ccc(C(C)(C)c2cccc(C(C)(C)c3cccc(-c4[c-]cc(F)c(C#N)c4F)n3)n2)c1F,542,60.7
122376587,CC(C)(C)c1ccc(-c2ccnc(-c3[c-]cc(F)cc3F)c2)cc1,534,60.7
169674793,CCOc1c(CC(=N)O)cc([C@@](O)(CN=C(O)c2cc(Cl)c3nn(C4CC4)cc3c2)C(F)(F)F)nc1-c1[c-]c(Cl)c(F)cc1F,570,60.7
118522228,Cn1cc(c2cc(-c3[c-]cc(F)cc3F)ncc2Oc2cc(F)c(S(=O)(=O)N(C(=O)OC(C)(C)C)c3cscn3)cc2Cl)cn1,537,60.7
159287598,CC(C)(c1cccc(-c2[c-]cc(F)cc2F)n1)c1cc(F)cc(-c2ccc(F)cc2F)n1,536,60.7
169675143,COc1cc(C(O)=NCC(O)(c2cc3c(c(-c4[c-]cc(F)c(F)c4F)n2)OC[C@]3(C)C(=N)O)C(F)(F)F)cc2cn(C3CC3)nc12,576,60.7
170337417,CC(C)(N=C(O)OCc1ccccc1)c1cc(O[C@H]2[C@@H]3CNC[C@@]32C)nc(-c2[c-]cc(F)cc2F)c1,572,60.7
58637625,CN(C)c1cc(C2=C(F)C=C(F)CC2)nc(-c2[c-]cc(F)cc2F)c1,550,60.7
153292705,C=CC(=O)N1CC(C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4[c-]cc(F)cc4F)c(Cl)cc23)CC1C,585,60.7
168089979,COc1cc(C(O)=NC[C@](O)(c2cc3c(c(-c4[c-]cc(F)c(F)c4F)n2)OC[C@]3(C)C(=N)O)C(F)(F)F)cc2cn(C3CC3)nc12,576,60.7
127034288,O=C1c2ccccc2-c2c1c(-c1[c-]cc(F)cc1F)nc1cccnc21,570,60.6
123558852,CCC(Nc1ncnc(N)c1-c1noc(C)n1)c1cc2ccsc2nc1-c1[c-]cc(F)cc1F,524,60.6
169264843,COc1cc(C(O)=NCC(c2ccccc2)c2cc(C(C)(C)O)c(F)c(-c3[c-]cc(F)cc3F)n2)cc(C=NC2CC2)c1N,568,60.6
123202897,CC1=CC(N)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3[c-]cc(F)cc3F)n2)C1,551,60.6
153292834,C=CC(=O)N1CC(C)N(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4[c-]cc(F)cc4F)c(Cl)cc23)CC1C,609,60.6
142713590,Cc1ccnc(-c2[c-]cc(F)c(CI)c2F)c1,515,60.6
169264629,COc1cc(C(O)=NC[C@@](O)(c2ccccc2)c2cc(C(O)=Nc3ncc[nH]3)c(F)c(-c3[c-]c(Cl)c(F)cc3F)n2)cc(C=NC2CC2)c1N,571,60.6
73671108,Fc1c[c-]c(-c2ncccc2-c2ccc3n[nH]cc3c2)c(F)c1,537,60.6
90095620,N=c1[nH]cnc2ccc(-c3cccnc3-c3[c-]c(Cl)c(F)cc3F)cc12,575,60.6
68241240,CC(C)(c1cccc(C(=O)O)n1)c1cccc(-c2[c-]cc(F)c(C#N)c2F)n1,548,60.6
157833745,Cc1cc(C)c(-c2cc(CCCCc3cc(-c4c(C)cc(C)cc4C)cc(-c4ccc(F)cc4F)n3)nc(-c3[c-]cc(F)cc3F)c2)c(C)c1,551,60.6
168887601,CC1CN(c2cc3c(=O)n(C)ncc3c(-c3[c-]cc(F)cc3F)n2)CCO1,575,60.6
69019940,CC(C)(Cc1ccnc(-c2[c-]cc(F)cc2F)c1)OC(=O)N1CCNCC1,514,60.6
20416436,Nc1c(C(=O)Nc2cccnc2)sc2nc(-c3[c-]cc(F)cc3F)ccc12,578,60.6
73336266,CC1=C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3[c-]cc(F)cc3F)n2)C1,551,60.6
90409345,COC(=O)c1nc(-c2[c-]c(F)c(F)cc2F)c(F)c(N)c1Cl,573,60.6
117976839,CC[C@H](Nc1ncnc(N)c1-c1noc(C)n1)c1cc2ccsc2nc1-c1[c-]cc(F)cc1F,524,60.6
170407299,COc1cc(C(O)=NC[C@@](O)(c2cccc(F)n2)c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)cc2cn(C3(F)CC3)nc12,579,60.5
170406726,COc1cc(C(O)=NC[C@@](O)(c2cccnc2)c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)cc2cn(C3CC3)nc12,579,60.5
170408540,COc1cc(C(O)=NCC(O)(c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)c2ccc(C)s2)cc2cn(C3CC3)nc12,585,60.5
140750991,Cc1ccnc(-c2[c-]cc(F)c([N+](=O)[O-])c2F)c1,514,60.5
168098466,COc1cc(C(O)=NC[C@](O)(c2cc3c(c(-c4[c-]cc(F)c(Br)c4F)n2)OC[C@]3(C)C(=N)O)C2CC2)cc2cc(Br)cnc12,577,60.5
59171942,CC(C)(c1cccc(-c2[c-]cc(F)cc2F)n1)c1ccc(F)c(-c2ccc(F)cc2F)n1,546,60.5
140585267,CC(c1ccnc(-c2[c-]cc(F)cc2F)c1)C1(C)CCCC1,518,60.5
90095909,Fc1cc(F)c(-c2ncccc2-c2ccc3ncnn3c2)[c-]c1Cl,544,60.5
139764306,CSCc1ccc(-c2[c-]cc(F)c(F)c2F)nc1F,547,60.5
59646083,[C-]#[N+]c1c(F)c[c-]c(-c2cc(N(C)C)cc(C(C)(C)c3cc(N(C)C)cc(-c4cc(C(F)(F)F)n[nH]4)n3)n2)c1F,555,60.5
58831173,CC(C)(c1cc(-n2c(-c3ccccc3)cc3ccccc32)cc(-c2[c-]cc(F)cc2F)n1)c1cc(-n2c(-c3ccccc3)cc3ccccc32)cc(-c2ccc(F)cc2F)n1,577,60.5
170378306,CN=C(O)c1cc([C@@](O)(CN=C(O)c2cc(OC)c3nn(C4CC4)cc3c2)c2ccccc2)nc(-c2[c-]c(Cl)c(F)cc2F)c1F,577,60.4
164910850,CC1CCc2c1cc(C(CN=CO)C1CC1)nc2-c1[c-]c(Cl)c(F)cc1F,567,60.4
169264894,COc1cc(C(O)=NC[C@@](O)(c2ccccc2)c2cc(N3CC[C@H](O)C3)cc(-c3[c-]c(C)c(F)cc3F)n2)cc(C=NC2CC2)c1N,579,60.4
58831104,CC(C)(c1cc(N(c2ccccc2)c2ccccc2)cc(-c2n[nH]c(C(F)(F)F)n2)n1)c1cc(N(c2ccccc2)c2ccccc2)cc(-c2[c-]cc(F)cc2F)n1,536,60.4
169676304,COc1cc(C(O)=NC[C@@](O)(CO)c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)cc2cn(C(F)F)nc12,606,60.4
168098425,C[C@]1(C(=N)O)COc2c1cc([C@@](O)(CN=C(O)c1ccc3nn(C4CC4)cc3c1)C1CC1)nc2-c1[c-]c(Cl)c(F)cc1F,563,60.4
169675110,CCOc1c(CC(=N)O)cc([C@@](O)(CN=C(O)c2cc(OC)c3nn(C4(F)CC4)cc3c2)C(F)(F)F)nc1-c1[c-]c(Cl)c(F)cc1F,579,60.4
169675557,CCOc1c(CC(=N)O)cc([C@@](O)(CN=C(O)c2cc(OC(F)F)c3nn(C4CC4)cc3c2)C2CC2)nc1-c1[c-]c(Cl)c(F)cc1F,585,60.4
148702379,Nc1ccc(-c2[c-]cc(F)cc2F)nc1N=C(O)N1CC(Cc2ccncn2)C1,534,60.4
20416445,Nc1c(C(=O)NCc2ccc(Cl)cc2)sc2nc(-c3[c-]cc(F)cc3F)ccc12,602,60.4
169675284,COc1cc(C(O)=NCC(O)(c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(O)=NC2(C)CC2)C(F)(F)F)cc2cn(C3CC3)nc12,571,60.4
122376588,Fc1c[c-]c(-c2cc(-c3ccc(-c4ccccc4)cc3)ccn2)c(F)c1,531,60.4
169675965,COc1cc(C(O)=NC[C@](O)(c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(O)=NC2(C)CC2)C(F)(F)F)cc2cn(C3CC3)nc12,571,60.4
163712384,COC(=O)c1nc(-c2[c-]cc(F)c(F)c2F)c(F)c(N)c1C,562,60.4
169675786,COc1cc(C(O)=NCC(O)(CO)c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)cc2cn(C(F)F)nc12,606,60.4
68295227,COc1ccc(C(=O)N[C@@H](CC(=O)O)c2ccccc2C)nc1-c1[c-]cc(F)cc1F,530,60.4
169674671,CCOc1c(CC(=N)O)cc([C@@](O)(CN=C(O)c2cc(Cl)c3ncc(C)cc3c2)C2CC2)nc1-c1[c-]c(F)c(F)cc1F,575,60.4
58986742,Fc1c[c-]c(-c2cc(N(c3ccccc3)c3ccccc3)ccn2)c(F)c1,525,60.4
68295229,COc1ccc(C(=O)NC(CC(=O)O)c2ccccc2C)nc1-c1[c-]cc(F)cc1F,530,60.4
140803148,CN1C=CN(c2cccc3c2oc2c(-c4cc(-c5[c-]cc(F)cc5F)nc(C(C)(C)c5cccc(-c6ccc(F)cc6F)n5)c4)cccc23)C1,570,60.4
59751373,Fc1c[c-]c(-c2cc(C(F)(F)F)ccn2)c(F)c1,525,60.4
57703373,CC(C)(c1cccc(-c2[c-]cccc2)n1)c1cccc(-c2ccc(F)cc2F)n1,556,60.4
169676119,C[C@]1(C(=N)O)COc2c1cc(C(O)(CN=C(O)c1ccc3nn(C4CC4)cc3c1)C1CC1)nc2-c1[c-]c(Cl)c(F)cc1F,563,60.4
58013082,CCCc1cc(-c2[c-]cc(F)cc2F)ncc1CC,532,60.4
169264686,COc1cc(C=NCC(c2cc(C(C)(C)O)c(F)c(-c3[c-]c(F)c(F)cc3F)n2)C2C=CC=C(F)C2)cc(C=NC2CC2)c1N,591,60.4
170406818,COc1cc(C(O)=NC[C@](O)(c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)c2ccccc2F)cc2cn(C(F)F)nc12,583,60.3
169241473,COc1cc(C(O)=NC[C@](O)(c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)C(F)(F)F)cc2cn(C(F)F)nc12,585,60.3
169675007,COc1cc(C(O)=NCC(O)(c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)C(F)(F)F)cc2cn(C(F)F)nc12,585,60.3
59643859,Fc1c[c-]c(-c2cc(-n3c4c(c5ccccc53)CCCC4)ccn2)c(F)c1C(F)(C(F)(F)F)C(F)(F)F,553,60.3
71115681,CC(=O)c1c(C2C[C@H]3CC[C@@H](C2)N3C(=O)C(C)O)nc2c(-c3ccc(-c4[c-]cc(F)cc4F)nc3)cnn2c1N,555,60.3
68577559,Fc1c[c-]c(-c2cc(N3CCNCC3)ccn2)c(F)c1,516,60.3
170382682,COc1cc(C(O)=NC[C@](O)(c2cc(C(F)(F)C(=N)O)c(F)c(-c3[c-]c(Cl)c(F)cc3F)n2)C2CC2)cc2cn(C3CC3)nc12,591,60.3
67294780,CC(=O)c1c(C2C[C@H]3CC[C@@H](C2)N3C(=O)[C@@H](C)O)nc2c(-c3ccc(-c4[c-]cc(F)cc4F)nc3)cnn2c1N,555,60.3
113741511,NN=c1cc[nH]c(-c2[c-]cc(F)c(F)c2F)c1,554,60.3
140602947,CC(=O)c1c(C2C[C@H]3CC[C@H](C2)N3C(=O)[C@@H](C)O)nc2c(-c3ccc(-c4[c-]cc(F)cc4F)nc3)cnn2c1N,555,60.3
20625480,Cc1ccnc(-c2[c-]cc(F)cc2F)c1,509,60.3
24914590,Fc1c[c-]c(-c2ccc(CN3CCc4nc(-c5cncnc5)ncc4C3)cn2)c(F)c1,542,60.2
169240950,Cc1cnc2c(Cl)cc(C(O)=NC[C@](O)(c3cc4c(c(-c5[c-]c(F)c(F)cc5F)n3)OC[C@]4(C)C(=N)O)C3CC3)cc2c1,577,60.2
68194955,C[C@H](Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2nc1-c1[c-]cc(F)cc1F,570,60.2
168089996,COc1cc(C(O)=NC[C@](O)(c2cc3c(c(-c4[c-]cc(F)c(Br)c4F)n2)OC[C@]3(C)C(=N)O)C(F)(F)F)cc2cn(C3CC3)nc12,566,60.2
168089840,COc1cc(C(O)=NC[C@@](O)(c2cc3c(c(-c4[c-]cc(F)c(Br)c4F)n2)OC[C@]3(C)C(=N)O)C(F)(F)F)cc2cn(C3CC3)nc12,566,60.2
169264742,COc1cc(C(O)=NC[C@](O)(c2cc(C(C)(C)O)c(F)c(-c3[c-]cc(F)c(Cl)c3F)n2)C2CC2)cc2cn(C(F)F)nc12,601,60.2
71140655,CC(=O)c1c([C@@H]2CCN(C(=O)[C@@H](C)O)[C@@H](C)C2)nc2c(-c3ccc(-c4[c-]cc(F)cc4F)nc3)cnn2c1N,556,60.2
169675006,COc1cc(C(O)=NCC(O)(c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)C2(F)CC2)cc2cn(C3CC3)nc12,579,60.2
21062881,COC(=O)c1ccc(C)nc1-c1[c-]cc(F)cc1F,559,60.2
169674613,Cc1cnc2c(Cl)cc(C(O)=NCC(O)(c3cc4c(c(-c5[c-]c(F)c(F)cc5F)n3)OC[C@]4(C)C(=N)O)C3CC3)cc2c1,577,60.2
157045026,Cc1ccc2c(-c3[c-]cc(F)cc3F)nccc2n1,583,60.2
168098510,COc1cc(C(O)=NC[C@](O)(c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)C2(F)CC2)cc2cn(C3CC3)nc12,579,60.2
140585208,CC1(C(C)(C)c2ccnc(-c3[c-]cc(F)cc3F)c2)CCCC1,510,60.2
168821545,Fc1c[c-]c(-c2cc(-c3ccccc3)ccn2)c(F)c1F,546,60.2
170378278,COc1cc(C(O)=NC[C@@](O)(c2ccccc2)c2cc(C(C)(C)O)c(F)c(-c3[c-]c(Cl)c(F)cc3F)n2)cc2cn(C3CC3)nc12,589,60.1
170407120,COc1cc(C(O)=NC[C@@](O)(c2ccsc2)c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)cc2cn(C3CC3)nc12,581,60.1
73774724,Cn1cc(c2cc(-c3[c-]cc(F)cc3F)ncc2Oc2cc(F)c(S(=O)(=O)Nc3cscn3)cc2Cl)cn1,529,60.1
154612370,[C-]#[N+]c1c(F)c[c-]c(-c2cc(C(C)C)cc(C(c3ccccc3)(c3ccccc3)c3cn(C)c(-c4ccc(F)c(C#N)c4F)n3)n2)c1F,550,60.1
169241587,COc1cc(C[N+](=O)C[C@H](c2cc3c(c(-c4[c-]cc(F)c(F)c4F)n2)OC[C@]3(C)I=CC([NH-])=O)C2(F)CC2)cc2cc(Cl)c(C)[nH+]c12,542,60.1
169264810,COc1cc(C(O)=NC[C@](O)(c2cc(C(C)(C)O)c(F)c(-c3[c-]c(Cl)c(F)cc3F)n2)C2CC2)cc2cc(C3CC3)nn12,582,60.1
165148420,C[Si](C)(C)c1cc(-c2[c-]cc(F)cc2F)ncc1CCc1cc(CCc2cnc(-c3ccc(F)cc3F)cc2[Si](C)(C)C)cc(-c2ccccc2-c2cnc(-c3ccccc3)cc2-c2ccc(-c3ccccc3)cc2)c1,544,60.1
169675128,CCOc1c(C(=N)O)cc([C@](O)(CN=C(O)c2cc(OC)c3nn(C4CC4)cc3c2)C(F)(F)F)nc1-c1[c-]cc(F)c(Br)c1F,565,60.0
169234175,COc1cc(C(O)=NC[C@@](O)(c2ccccc2)c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C2OC2N)cc2cc(Br)cnc12,588,60.0
170408866,CCOc1c(CC(=N)O)cc([C@@](O)(CN=C(O)c2cc(OC)c3nn(C4CC4)cc3c2)c2cc[nH]c(=N)c2)nc1-c1[c-]c(Cl)c(F)cc1F,575,60.0
169675096,CCOc1c(C(=N)O)cc([C@@](O)(CN=C(O)c2cc(OC)c3nn(C4CC4)cc3c2)C(F)(F)F)nc1-c1[c-]cc(F)c(Br)c1F,565,60.0
153393997,Nc1ccc(-c2[c-]cc(F)cc2F)nc1N=CO,556,60.0
142747074,C[C@@H](O)c1ccc(N2CCN(c3c[c-]c(-c4c(-c5ccc(F)cc5F)nc(c5nnnn5C(C)(C)O)c(F)c4F)cc3)CC2)cn1,537,60.0
58621311,CC(C)(c1cccc(-c2[c-]cc(F)c(C#N)c2F)n1)c1cccc(C(C)(c2ccccc2)c2ccccc2)n1,548,60.0
166727389,Cc1ccnc([C@@H]2CCN(C(O)=Nc3nc(-c4[c-]cc(F)cc4F)ccc3N)C2)n1,533,60.0
59723013,O=C1NCCn2nc(-c3ccnc(-c4[c-]cc(F)cc4F)c3)cc21,533,60.0
169674703,CCOc1c(C)cc([C@@](O)(CN=C(O)c2cc(OC(F)F)c3ncc(C)cc3c2)C2CC2)nc1-c1[c-]c(Cl)c(F)cc1F,589,60.0
67339494,O=C(O)c1cc(-c2[c-]cc(F)cc2F)nc(C(O)C(F)(F)F)c1,541,60.0
59643857,Fc1c[c-]c(-c2cc(N3CCc4ccccc43)ccn2)c(F)c1,508,60.0
153394090,Cc1ccnc(C2CCN(C(O)=Nc3nc(-c4[c-]cc(F)cc4F)ccc3N)C2)n1,533,60.0
20416431,Nc1c(C(=O)C23CC4CC(CC(C4)C2)C3)sc2nc(-c3[c-]cc(F)cc3F)ccc12,589,59.9
169675454,CCOc1c(CC(=N)O)cc([C@@](O)(CN=C(O)c2cc(OC)c3nn(C4CC4)cc3c2)C(F)(F)F)nc1-c1[c-]c(F)c(F)cc1F,570,59.9
157390217,CC(C)(C)c1cc(CCCCc2cc(C(C)(C)C)cc(-c3ccc(F)cc3F)n2)nc(-c2[c-]cc(F)cc2F)c1,555,59.9
169264710,C=C(c1ccccc1)c1cc(N2C(=O)CC[C@H]2C(=O)OC)cc(-c2[c-]c(Cl)c(F)cc2F)n1,539,59.9
170711566,CC(=O)c1cc(N2C[C@@H](c3ccnc(C)c3)O[C@@H](C)C2)nc(-c2[c-]cc(F)cc2F)c1N,564,59.9
170408754,CCOc1c(CC(=N)O)cc([C@@](O)(CN=C(O)c2cc(OC)c3nn(C4CC4)cc3c2)c2cnc(C3CC3)nc2)nc1-c1[c-]c(Cl)c(F)cc1F,584,59.9
90094889,Fc1cnc(-c2[c-]c(Cl)c(F)cc2F)c(c2ccn3ncnc3c2)c1,553,59.9
169265045,N=C(O)C1(c2cc([C@@](O)(CO)C3CC3)nc(-c3[c-]c(Cl)c(F)cc3F)c2F)CC1,587,59.8
163758513,CC1CN(Cc2cc3c(cn2)CN(C(O)=Nc2nc(-c4[c-]cc(F)cc4F)ccc2N)C3)C1,540,59.8
46194936,Cc1ncc(-c2cc(C(O)=N[C@H](C)C3=CN([O-])C(C(F)(F)F)C=C3)cc(-c3[c-]cc(F)cc3F)n2)cn1,543,59.8
152923689,Nc1ccc(-c2[c-]cc(F)cc2F)nc1N=C(O)N1CC(CCc2ncccn2)C1,542,59.8
126729668,Cc1ccc(N(c2ccc(C)cc2)c2ccnc(-c3[c-]cc(F)cc3F)c2)cc1,531,59.8
162468983,CC(C)(C)c1cc(CCCc2cc(C(C)(C)C)cc(-c3ccc(F)cc3F)n2)nc(-c2[c-]cc(F)cc2F)c1,545,59.8
141683842,Fc1c[c-]c(-c2cc3c4ccccc4c4ccccc4c3cn2)c(F)c1F,578,59.8
169674849,CCOc1c(C(=N)O)cc([C@@](O)(CN=C(O)c2cc(Cl)c3ncc(C)cc3c2)C2CC2)nc1-c1[c-]cc(F)c(Br)c1F,567,59.8
90094673,COc1ncnc2ccc(-c3cccnc3-c3[c-]c(Cl)c(F)cc3F)cc12,569,59.8
164911304,C=CC=NCC(c1cc(C)c(PCC)c(-c2[c-]c(N)c(F)cc2F)n1)C1(F)CC1,565,59.8
67540267,CNC1CCN(c2cc(N)nc(-c3[c-]cc(F)cc3F)c2)C1,558,59.8
170378307,COc1cc(C(O)=NC[C@@](O)(c2ccccc2)c2cc(C(O)=NCC(C)(C)O)c(F)c(-c3[c-]c(Cl)c(F)cc3F)n2)cc2cn(C3CC3)nc12,576,59.8
157045392,Cc1cnc2c(-c3[c-]cc(F)cc3F)nccc2n1,572,59.8
164911167,COc1cc(C(O)=NC[C@](O)(c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)N)C2(F)CC2)cc2cc(Br)c(C)nc12,590,59.7
169675439,COc1cc(C(O)=NCC(O)(c2cc3c(c(-c4[c-]cc(F)c(F)c4F)n2)OC[C@]3(C(=N)O)C(F)F)C(F)(F)F)cc2cn(C3CC3)nc12,582,59.7
69053825,N[C@@H]1CCc2nc3c(-c4[c-]c(F)c(F)cc4F)[n+]([O-])ccc3n2C1,551,59.7
136047330,CC(C)(c1cccc(-c2[c-]cccc2O)n1)c1cccc(-c2ccc(F)cc2F)n1,558,59.7
170380503,COc1cc(C(O)=NC[C@](O)(c2cc(C(F)(F)C(=N)O)c(F)c(-c3[c-]c(Cl)c(F)cc3F)n2)C2CC2)cc2cn(C(F)F)nc12,603,59.7
170406545,COc1cc(C(O)=NC[C@@](O)(c2ccccc2)c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)cc2cc(C)cnc12,574,59.7
57806365,CC(C)(c1c[c-]cc(c2cc(-c3ccccn3)c(F)cc2F)n1)c1ccccc1O,490,59.7
71136302,CC(=O)c1c([C@@H]2CCN(C(=O)c3cc(=N)[nH][nH]3)[C@@H](C)C2)nc2c(-c3ccc(-c4[c-]cc(F)cc4F)nc3)cnn2c1N,556,59.7
71115659,CC(=O)c1c(C2C[C@H]3CC[C@@H](C2)N3C(=O)c2cc[nH]n2)nc2c(-c3ccc(-c4[c-]cc(F)cc4F)nc3)cnn2c1N,553,59.7
153668098,CC(C)(O)c1cc(C(O)=NCc2ccc(C(F)(F)F)[n+]([O-])c2)cc(-c2[c-]cc(F)cc2F)n1,542,59.7
169675011,CCOc1c(CC(=N)O)cc([C@@](O)(CN=C(O)c2cc(OC)c3nn(C(F)F)cc3c2)C(F)(F)F)nc1-c1[c-]c(Cl)c(F)cc1F,586,59.7
90928623,CCC(C)C1CCCC(C2C(NC(=O)c3ccc(F)c(-c4[c-]cc(F)cc4F)n3)=CN=CC2C)C1,540,59.7
137520680,COc1c(F)c[c-]c(-c2nc(C(=O)O)c(Cl)c(N)c2F)c1F,550,59.7
